transcript	CDS_start
R08C7.2d.3	4448718
R08C7.2d.2	4448718
R08C7.2c.2	4448372
R08C7.2c.1	4448372
R08C7.2d.1	4448718
R08C7.2a.1	4447332
R08C7.2a.2	4447332
R08C7.3.3	4446236
R08C7.3.2	4446236
R08C7.3.1	4446236
R08C7.4.1	4435127
R08C7.5a.1	4430345
R08C7.5b.1	4430345
R08C7.6.1	4422339
R08C7.8.1	4434476
R08C7.9.1	4439247
R08C7.10b.1	4445740
R08C7.10a.1	4445740
R08C7.10d.1	4445740
R08C7.10e.1	4442985
R08C7.10c.1	4445740
R08C7.11.1	4454937
R08C7.12d.1	4458550
R08C7.12a.1	4457666
R08C7.12b.1	4450140
R08C7.12c.1	4454678
R08C7.13.1	4441120
R08E3.1b.1	4822662
R08E3.1a.1	4822662
R08E3.3b.1	4818618
R08E3.3a.1	4818618
R08E3.4b.1	4811525
R08E3.4a.1	4811525
R08E5.1b.2	3771079
R08E5.1b.1	3771079
R08E5.1a.1	3771475
R08E5.2.1	3776133
R08E5.3.1	3772189
R08E5.4.1	3768585
R08F11.1b.1	3780662
R08F11.1a.1	3784213
R08F11.2.1	3800478
R08F11.3.1	3803444
R08F11.4.1	3805504
R08F11.7.1	3790156
R09A1.1b.1	1012215
R09A1.1a.1	1008813
R09A1.1c.1	1014118
R09A1.1d.1	1016401
R09A1.2c.1	1019446
R09A1.2b.1	1020789
R09A1.2a.1	1022759
R09A1.3.1	1027065
R09A1.5a.1	1031584
R09A1.5b.1	1033385
R09B5.4.1	1464645
R09B5.6.1	1460388
R09B5.11.2	1439256
R09B5.11.1	1439256
R09B5.12b.1	1455062
R09B5.12a.1	1455062
R09E12.1.1	778639
R09E12.2.1	774995
R09E12.3.1	773591
R09F10.1.1	8323644
R09F10.3.1	8294625
R09F10.5.1	8307680
R09F10.8.1	8326448
R09H3.3.2	1668080
R09H3.3.1	1668080
R10A10.1.1	6418565
R10A10.2.1	6421849
R10F2.1.1	2910970
R10F2.4.1	2922167
R10F2.5.1	2924758
R10F2.6.1	2944008
R10H1.1.1	7494710
R10H1.2b.1	7499475
R10H1.2a.1	7499475
R11E3.1.1	4789773
R11E3.2.1	4772119
R11E3.4.1	4780083
R11F4.1.2	4092011
R11F4.1.1	4092011
R11F4.2b.1	4083093
R11F4.2a.1	4083093
R11F4.3.1	4070009
R11G1.1.1	3659492
R11G1.2.1	3652017
R11G1.6c.1	3644483
R11G1.6a.1	3644855
R11G1.6b.1	3644855
R11G1.6d.1	3644483
R11G11.6.1	505522
R11G11.12a.1	519545
R11G11.14.1	524213
R12A1.3b.1	1424349
R12A1.3a.1	1425665
R12B2.2.1	5807130
R12B2.3.1	5805610
R12B2.6.1	5834153
R12B2.7.1	5815234
R12C12.1b.1	6051027
R12C12.1a.2	6050440
R12C12.1a.1	6050440
R12C12.3.1	6031182
R12C12.4.1	6039650
R12C12.5.1	6045138
R12C12.6b.2	6046844
R12C12.6a.1	6047867
R12C12.6b.1	6046844
R12C12.7.1	6055985
R12C12.7.2	6055985
R12C12.9a.1	6024974
R12C12.9b.1	6024974
R12C12.9a.2	6024974
R12E2.1.1	4182221
R12E2.2.1	4178861
R12E2.6.1	4151746
R12E2.7.1	4154404
R12E2.7.2	4154404
R12E2.8.1	4158698
R12E2.10.1	4171587
R12E2.11.2	4173623
R12E2.11.1	4173623
R12E2.12.1	4174739
R12E2.13.1	4178435
R12E2.14.1	4150000
R12E2.15.1	4149411
R12E2.15.2	4149411
R13A1.1.1	7220104
R13A1.3.1	7204175
R13A1.5.1	7191809
R13A1.8.1	7219485
R13A1.9.1	7195682
R13A5.3.1	7566572
R13A5.4.1	7562172
R13A5.6.1	7565345
R13A5.7.1	7570099
R13A5.9.1	7579409
R13A5.10.1	7582979
R13A5.11a.1	7593198
R13A5.11b.1	7593312
R13D7.2.1	7409909
R13D7.10.1	7408814
R13D11.1.1	817482
R13D11.3.1	815016
R13D11.4c.1	813726
R13D11.4b.1	811462
R13D11.4a.1	810812
R13D11.6a.1	782756
R13D11.6b.1	784580
R13D11.8a.1	804741
R13D11.10.1	813194
R13F6.1.1	6869640
R13F6.5.1	6849055
R13F6.8.1	6859571
R13F6.10.1	6869382
R13H7.2d.1	6859232
R13H7.2b.1	6852721
R13H7.2a.1	6850841
R13H7.2e.1	6854724
R13H7.2c.1	6850499
R13H9.1.1	5068880
R13H9.5.1	5066916
R13H9.6.1	5068602
R52.1.1	2131085
R52.4.1	2108395
R52.5.1	2110043
R52.6.1	2113048
R52.9.1	2122181
R57.1c.1	302767
R57.1b.1	302767
R57.1a.1	301851
R57.2.1	297248
R105.1.1	4633765
R106.2.1	17486795
R119.2.1	373445
R119.3.1	379069
R119.5b.1	394411
R119.5a.1	394411
R119.7b.1	366850
R119.7a.1	364519
R144.2a.1	5025408
R144.2b.1	5025408
R144.2a.2	5025408
R144.3b.1	5022047
R144.3a.1	5022047
R144.4b.1	5018648
R144.4a.1	5018648
R144.5.1	4999383
R144.6.1	5004720
R144.7b.2	5017650
R144.7b.1	5017650
R144.7a.1	5016524
R144.10.1	5002310
R144.11.1	5008830
R148.1a.1	3186700
R148.1b.1	3186700
R148.2.1	3183693
R148.3a.1	3175381
R148.3b.1	3175381
R148.4a.1	3171714
R148.4b.1	3171714
R148.5a.1	3166285
R148.5b.1	3166285
R148.7.1	3198306
R151.1d.1	7220200
R151.1b.1	7217839
R151.1c.1	7218813
R151.1a.1	7216526
R151.2a.1	7212617
R151.2d.2	7210108
R151.2d.1	7210108
R151.2b.4	7212878
R151.2b.3	7212878
R151.2b.2	7212878
R151.2c.1	7213240
R151.2b.1	7212878
R151.6.1	7223129
R151.7a.1	7226707
R151.7a.2	7226707
R151.7b.1	7226707
R151.7b.2	7226707
R151.8.1	7229785
R151.9.1	7198883
R151.10.1	7230931
R151.10.2	7230931
R153.1f.1	7642072
R153.1a.1	7634231
R153.1b.1	7649959
R153.1c.1	7643028
R153.1d.1	7642072
R153.1e.1	7649874
R153.1h.1	7650763
R153.1g.1	7650910
R155.1a.1	1961917
R155.1b.1	1957843
R155.1b.2	1957843
R155.2.1	1969832
R155.3.1	1975514
R155.4.1	1977315
R160.2.1	4376595
R160.3.1	4366318
R160.4.1	4368850
R160.5b.1	4370854
R160.5a.1	4370854
R160.6.1	4373211
R173.3.2	7036037
R173.3.1	7036037
R173.4.1	7029175
R193.1.1	1154948
R193.2.1	1148477
R193.3.1	1153545
SSSD1.1.1	6384845
T01A4.1d.1	4481238
T01A4.1c.1	4491732
T01A4.1b.1	4502609
T01A4.1a.1	4495392
T01B6.1.1	2335742
T01B6.3a.1	2319333
T01B6.3b.1	2315854
T01B6.4.1	2338262
T01B10.5.1	8495322
T01B11.1.1	8447206
T01B11.2a.2	8451752
T01B11.2a.1	8451752
T01B11.4.1	8460277
T01C4.1.1	7123658
T01C8.1a.1	16796089
T01C8.1b.1	16796089
T01C8.1c.1	16799750
T01C8.1c.2	16799750
T01C8.2.1	16786454
T01C8.2.2	16786454
T01C8.3.1	16782894
T01C8.5.2	16793112
T01C8.5.1	16793112
T01D1.3.1	175638
T01D1.4b.1	177879
T01D1.4a.1	179051
T01D1.5a.1	189202
T01D1.5b.1	189067
T01G6.1.1	497839
T01G6.5.1	486990
T01G6.6a.1	484934
T01G6.6b.1	484934
T01G6.10.1	503223
T02B11.3a.1	866826
T02B11.4.1	871126
T02B11.6.1	889274
T02C5.1a.1	2694935
T02C5.1b.1	2694935
T02C5.3a.1	2705856
T02C5.3b.1	2705856
T02G5.3.1	7094277
T02G5.7.1	7075627
T02G5.12.1	7098590
T02G5.13a.1	7101163
T02G5.13b.2	7100817
T02G5.13b.1	7100817
T02G5.14.1	7089674
T02H6.1c.1	721168
T02H6.1b.1	709389
T02H6.1a.1	709389
T02H6.2.1	702115
T02H6.3a.1	691881
T02H6.4.1	690049
T02H6.5.1	685234
T02H6.6.1	683767
T02H6.7.1	682669
T02H6.8.1	680832
T02H6.9.1	679025
T02H6.10.1	680712
T02H6.11.1	701117
T03D3.1.1	2849365
T03D3.5.1	2826820
T03F1.1.2	3874371
T03F1.1.1	3874371
T03F1.3.1	3867552
T03F1.5.1	3839431
T03F1.5.2	3839431
T03F1.5.3	3839431
T03F1.6a.1	3841530
T03F1.6b.1	3841530
T03F1.7.1	3859292
T03F1.8a.1	3862552
T03F1.8b.1	3861981
T03F1.10.1	3873396
T03F1.11.1	3853853
T03F1.12.1	3876703
T03G6.1.1	2608232
T03G6.3.1	2615726
T03G11.3.1	5174569
T03G11.4.1	5165411
T03G11.6.1	5179114
T04A6.1b.1	7617462
T04A6.1a.1	7616571
T04A6.2.1	7614862
T04A6.3a.1	7608290
T04A6.3b.1	7608290
T04B8.1.1	634284
T04B8.3b.1	627921
T04B8.3a.1	627514
T04B8.5b.1	621251
T04B8.5a.1	624540
T04B8.5d.1	620909
T04C4.1c.1	2222965
T04C4.1b.1	2223848
T04C4.1a.1	2222965
T04C9.1a.1	5993274
T04C9.1c.1	6002719
T04C9.1b.1	5993274
T04C9.2.1	5991880
T04C9.3.1	5985640
T04D1.2.1	4679671
T04G9.1b.1	788411
T04G9.1a.1	788411
T04G9.4.1	772506
T04G9.5.1	768065
T04G9.6.1	785624
T04G9.7.1	770846
T05A7.1.1	4678026
T05A7.2.1	4674473
T05A7.3.1	4675781
T05A7.5.1	4655932
T05A7.6.1	4671739
T05A7.7.1	4681322
T05A7.8.1	4683728
T05A8.1.1	2709339
T05A8.1.2	2709339
T05A8.2.2	2711019
T05A8.2.1	2711019
T05A8.3.1	2717352
T05A8.4.1	2725541
T05A8.5.1	2735242
T05A8.6.1	2739642
T05A8.7.1	2742341
T05A12.3.2	6887630
T05A12.3.1	6887630
T05A12.4.1	6888981
T05A12.4.2	6888981
T05B4.1.1	4135028
T05B4.3.1	4129938
T05B4.8.1	4116149
T05B4.9.1	4118432
T05B4.10.1	4120729
T05B4.11.1	4122469
T05B4.12.1	4124862
T05B4.13.1	4127535
T05B11.1.1	7748864
T05B11.3.1	7734885
T05B11.4.1	7753817
T05C1.1.1	4478628
T05C1.2b.1	4481738
T05C1.2a.1	4482114
T05C1.3.1	4489382
T05C1.4b.1	4505147
T05C1.4c.1	4493383
T05C1.4a.1	4505147
T05C1.5.1	4490865
T05C3.2.1	5493747
T05C3.6b.1	5490462
T05C3.6a.1	5490462
T05E7.1.1	6203897
T05E7.3.1	6188172
T05E7.3.2	6188172
T05E7.4.1	6194896
T05E7.5.1	6202066
T05E8.1.1	5459523
T05E8.3.1	5479438
T05H4.1.1	6450898
T05H4.2.1	6448708
T05H4.3.1	6442337
T05H4.4.1	6438936
T05H4.5.2	6436647
T05H4.5.1	6436647
T05H4.6b.2	6434160
T05H4.6a.1	6434160
T05H4.6b.1	6434160
T05H4.7.1	6414993
T05H4.10.1	6424155
T05H4.11.2	6425843
T05H4.11.1	6425843
T05H4.12.2	6427110
T05H4.12.1	6427110
T05H4.12.3	6427110
T05H4.15a.1	6441698
T05H4.15b.1	6441199
T05H4.15c.1	6441698
T06A1.1.1	1925559
T06A1.4c.1	1947892
T06A1.4b.1	1945490
T06A1.4a.1	1944956
T06A1.5.1	1927291
T06A4.1b.1	770967
T06A4.1a.1	773203
T06A4.2.1	761836
T06A4.3b.1	763675
T06A4.3a.1	763675
T06A10.1a.1	16863438
T06A10.1c.1	16861672
T06A10.1b.1	16856312
T06A10.2.1	16895739
T06A10.3a.1	16865840
T06A10.3b.1	16865979
T06A10.3c.1	16866134
T06A10.4b.1	16864749
T06A10.4a.1	16863875
T06A10.4a.2	16863875
T06C10.2.1	7879317
T06C10.3.1	7870865
T06D4.1b.3	3382485
T06D4.1b.2	3382485
T06D4.1b.1	3382485
T06D4.1a.1	3381836
T06D4.2.1	3385890
T06D4.3.1	3391586
T06D4.4.1	3395533
T06F4.1b.1	4061293
T06F4.1a.1	4071449
T07A9.8.1	396545
T07A9.9.2	394055
T07A9.9.3	394055
T07A9.9.1	394055
T07A9.10.1	390606
T07A9.12.1	414250
T07A9.13b.2	388092
T07A9.13b.1	388092
T07A9.13a.1	388230
T07D1.2.2	2438949
T07D1.2.1	2438949
T07D1.3.1	2443404
T07D3.2.1	901932
T07D3.4a.1	888452
T07D3.4b.1	889773
T07D3.4b.2	889773
T07D3.9a.2	900728
T07D3.9b.1	900544
T07D3.9a.1	900728
T07E3.2.1	6907602
T07E3.3.1	6903895
T07E3.4a.1	6898040
T07E3.4b.1	6898308
T07E3.5.1	6903077
T07E3.6b.2	6912199
T07E3.6a.2	6912199
T07E3.6b.1	6912199
T07E3.6a.1	6912199
T07F8.1.1	7149248
T07F8.2.1	7144619
T07F8.4.1	7132016
T07F8.4.2	7132016
T07F12.1.1	4894061
T07F12.2.1	4890221
T07F12.3.1	4886242
T07F12.4a.1	4898163
T07F12.4b.1	4900801
T07H3.2.1	1598029
T07H3.3.1	1579972
T07H3.4.1	1584240
T07H3.5.1	1595237
T07H3.6.1	1600697
T07H6.1b.1	6304277
T07H6.1a.1	6300140
T07H6.1b.2	6304277
T07H8.7.1	6979116
T08A9.1.1	7334779
T08A9.2.1	7331191
T08A9.11b.1	7329982
T08A9.11a.1	7329982
T08B1.1a.1	1987003
T08B1.1b.1	1986786
T08B1.1c.1	1985482
T08B1.4b.1	1979438
T08B1.5.1	1975531
T08B1.6.1	1969541
T08B2.4.1	6225558
T08B2.5g.2	6217228
T08B2.5g.1	6217228
T08B2.5f.2	6216384
T08B2.5b.1	6215791
T08B2.5c.1	6216110
T08B2.5d.1	6215791
T08B2.5e.1	6215791
T08B2.5f.1	6216384
T08B2.5a.1	6215791
T08B2.7c.1	6211107
T08B2.7b.1	6209743
T08B2.7a.1	6211107
T08B2.8.1	6211884
T08B2.11.1	6222873
T08B2.12.1	6232052
T08B6.1.1	4887358
T08B6.4.1	4906064
T08B6.5.1	4889929
T08B6.9.1	4890861
T08E11.1.1	1836512
T08E11.2.1	1832353
T08E11.3.1	1830647
T08E11.4.1	1824640
T08E11.5.1	1821545
T08E11.6.1	1818400
T08E11.7.1	1820002
T08E11.8.1	1835783
T08G2.2.1	17209365
T08G2.3.2	17214896
T08G2.3.1	17214896
T08H4.3.1	4134839
T08H10.1.1	4483505
T08H10.3b.2	4473285
T08H10.3a.1	4471440
T08H10.3b.1	4473285
T09A12.1.1	8244510
T09A12.2b.1	8222232
T09A12.5.1	8225677
T09A12.5.2	8225677
T09B4.1.1	6185463
T09B4.1.2	6185463
T09B4.2.2	6184087
T09B4.2.1	6184087
T09B4.3b.1	6176380
T09B4.3a.1	6176380
T09B4.4.1	6168017
T09B4.5a.1	6154141
T09B4.5b.1	6156561
T09B4.6.1	6159122
T09B4.7.1	6161665
T09B4.8.1	6166531
T09B4.9.1	6180840
T09D3.3.1	5349571
T09D3.4a.1	5358872
T09H2.1.1	3950066
T10B5.3b.1	1867001
T10B5.3a.1	1868561
T10B5.4a.1	1871700
T10B5.4d.1	1871700
T10B5.4c.1	1870710
T10B5.4b.1	1871700
T10B5.5b.1	1872252
T10B5.5a.2	1872252
T10B5.5a.1	1872252
T10B5.6.1	1869214
T10B5.7b.1	1846848
T10B5.7a.1	1846233
T10B5.8.1	1842060
T10B5.10a.1	1856258
T10B5.10b.1	1856222
T10B11.1.1	6951242
T10B11.2.1	6931160
T10B11.3.1	6926309
T10B11.4.1	6939618
T10B11.5.1	6941950
T10B11.6.1	6945358
T10B11.7a.1	6950458
T10B11.7b.1	6950121
T10B11.8a.1	6954153
T10B11.8b.1	6954153
T10D4.1.1	3150140
T10D4.3.1	3129179
T10D4.6a.1	3119345
T10D4.6b.1	3119345
T10D4.7.1	3117771
T10D4.11.1	3149621
T10E9.1.1	6545110
T10E9.2.1	6542168
T10E9.3.1	6534117
T10E9.4.2	6525708
T10E9.4.1	6525708
T10E9.5.1	6523442
T10E9.6.1	6530054
T10E9.7.1	6531960
T10E9.8.1	6541055
T10E9.8.2	6541055
T10E9.9a.1	6548383
T10E9.9b.1	6548631
T10E10.3.1	6311742
T10E10.4.1	6322819
T10F2.2.1	5165291
T10F2.4.1	5172042
T10H9.1.1	6649617
T10H9.3.1	6655448
T10H10.2.1	2294750
T10H10.3.1	2287188
T11F1.2a.1	2956682
T11F1.6.1	2944182
T11F1.7a.1	2944066
T11F1.7b.1	2942587
T11F1.8.1	2956040
T11F8.1.1	5479636
T11F8.4.1	5476515
T12A2.1.1	6251812
T12A2.2.1	6248647
T12A2.2.2	6248647
T12A2.3.1	6240828
T12A2.3.2	6240828
T12A2.5.1	6239336
T12A2.6.1	6244383
T12A2.7.1	6245819
T12A2.7.2	6245819
T12A2.8.1	6248147
T12A2.8.2	6248147
T12A2.15b.1	6225863
T12A2.15a.1	6229382
T12A2.15a.2	6229382
T12B3.1.1	7382415
T12B3.2.1	7376905
T12B3.3.1	7375172
T12B3.4b.1	7386730
T12B3.4a.1	7388926
T12B3.4b.2	7386730
T12B5.1.1	962304
T12B5.2.1	956357
T12B5.3.2	952544
T12B5.3.1	952544
T12B5.4.1	950882
T12B5.5.1	938869
T12B5.6b.1	936067
T12B5.6c.1	936067
T12B5.7.1	938061
T12B5.8.1	943458
T12B5.10.1	946278
T12B5.11.1	950498
T12B5.13.1	949092
T12C9.1.1	4435379
T12C9.7b.1	4460351
T12C9.7c.1	4460351
T12C9.7a.1	4460351
T12E12.1.1	5551145
T12E12.2.1	5544860
T12E12.3.1	5541637
T12E12.3.2	5541637
T12E12.6.1	5574027
T12F5.1.1	3741468
T12F5.2.1	3731371
T13A10.1.1	6276394
T13A10.2.1	6253300
T13B5.3.1	1100812
T13B5.5.1	1110992
T13B5.6.1	1114226
T13B5.7.1	1118033
T13B5.8a.1	1123253
T13B5.8b.1	1123253
T13B5.9.1	1104484
T13C2.2.1	6792270
T13C2.3b.1	6789283
T13C2.4.1	6777077
T13C2.6a.1	6783469
T13C2.6b.1	6783469
T13C2.7.1	6779464
T13C5.2.1	6185009
T13C5.3.1	6179388
T13C5.4.1	6194241
T13C5.6.1	6207619
T13C5.7.1	6180673
T13C5.7.2	6180673
T13G4.1.1	1193148
T13G4.2.1	1180386
T13G4.3.1	1163233
T13G4.4.1	1190743
T13G4.5.1	1198481
T13G4.7.1	1203763
T13H2.5b.1	4599989
T13H2.5a.1	4605896
T14A8.2a.1	7822700
T14A8.2b.1	7822613
T14A8.2c.1	7822613
T14B4.1.1	6736907
T14B4.2.1	6736204
T14B4.3.1	6734950
T14B4.5.1	6716958
T14B4.8a.1	6721620
T14B4.8b.1	6729302
T14B4.8c.1	6723945
T14B4.9.1	6733783
T14E8.1c.1	6553316
T14E8.1b.1	6553316
T14E8.1b.2	6553316
T14E8.1a.1	6553316
T14E8.2.1	6542995
T14E8.3b.1	6569518
T14E8.3c.1	6569473
T14E8.3d.1	6569473
T14E8.3a.1	6569518
T14F9.1.2	2237913
T14F9.1.1	2237913
T14F9.2.1	2234326
T14F9.3.3	2223487
T14F9.3.2	2223487
T14F9.3.1	2223487
T14G11.1.1	2688993
T14G11.1.2	2688993
T14G11.3.1	2687157
T14G12.6.1	3759445
T15B7.1.1	6842811
T15B7.2.1	6839296
T15B7.2.2	6839296
T15B7.8b.1	6823676
T15B7.11b.1	6817178
T15B7.11a.1	6817284
T15B7.12.1	6819912
T15B7.13.1	6828886
T15B7.14.1	6835342
T15B7.15.1	6838544
T15B7.16.1	6846590
T15B12.1a.2	5294656
T15B12.1a.1	5294656
T15B12.1b.1	5288183
T15B12.2.1	5301875
T16A1.1b.1	2098993
T16A1.1a.1	2098993
T16A1.2.1	2095304
T16A1.3.1	2084129
T16A1.4.1	2081557
T16A1.5.1	2083826
T16A1.8.1	2093849
T16D1.1.1	5241660
T17A3.2.1	134499
T17A3.3.1	141209
T17A3.4.1	143217
T17A3.6.1	144502
T17A3.7.2	146463
T17A3.7.1	146463
T17A3.10.1	156674
T17A3.12.1	145178
T17E9.2b.1	6116315
T17E9.2a.1	6116315
T17H7.1.4	740688
T17H7.1.3	740688
T17H7.1.1	740688
T17H7.1.2	740688
T17H7.7.1	758075
T19A5.1.1	8957071
T19A5.3b.1	8942695
T19A5.3a.1	8944022
T19A5.5a.1	8968406
T19A5.5b.2	8966179
T19A5.5b.1	8966179
T19B4.1.1	5702158
T19B4.3.1	5678645
T19B4.5.1	5674409
T19C3.1.1	609973
T19C3.2.1	617407
T19C3.3.1	614526
T19C3.4.1	620212
T19C3.5.1	627741
T19C3.6.1	630987
T19C3.7.1	636167
T19C3.9.1	606074
T19D2.1.1	3931770
T19D2.3.1	3939401
T19D7.1.1	673043
T19D7.3.1	656265
T19D7.4.1	661757
T19D7.5.1	666201
T19D7.6.1	670683
T19D7.7.1	680397
T19D12.1d.1	6666920
T19D12.1a.1	6666920
T19D12.1b.1	6666920
T19D12.1c.1	6666920
T19D12.2c.1	6661996
T19D12.2c.2	6661996
T19D12.2b.2	6661996
T19D12.2c.3	6661996
T19D12.2b.1	6661996
T19D12.2a.2	6661996
T19D12.2a.1	6661996
T19D12.3.1	6660274
T19D12.4b.1	6631207
T19D12.4a.1	6631168
T19D12.4b.2	6631207
T19D12.5.1	6636163
T19D12.6.1	6643100
T19D12.7.3	6648900
T19D12.7.2	6648900
T19D12.7.1	6648900
T19D12.9.1	6654349
T19D12.10.1	6658812
T19E7.1.1	5653987
T19F4.1a.1	6870310
T19F4.1c.1	6870310
T19F4.1b.1	6870310
T19H12.1b.1	4896056
T19H12.1a.1	4896056
T19H12.2.1	4890449
T19H12.3.1	4885705
T19H12.6.1	4877654
T19H12.9.1	4889595
T19H12.10.1	4894948
T19H12.11.1	4900082
T20B5.2.1	9331240
T20B5.3a.1	9347378
T20B5.3b.1	9347378
T20B6.1.1	2897711
T20B6.2.1	2893433
T20B6.3.1	2900402
T20B12.1.1	7386229
T20B12.3.1	7382119
T20B12.4.1	7367710
T20B12.5.1	7367112
T20B12.7.1	7379045
T20B12.9.1	7395384
T20D4.1.1	3428999
T20D4.2.1	3426376
T20D4.3b.1	3418263
T20D4.3a.1	3418263
T20D4.5.1	3413344
T20D4.6.1	3410527
T20D4.7.1	3408912
T20D4.10.1	3400255
T20D4.11.1	3398693
T20D4.12.1	3397075
T20D4.15.1	3394688
T20D4.18.1	3424441
T20D4.19.1	3431446
T20F5.3.1	3910537
T20F5.3.2	3910537
T20F5.4.1	3915198
T20F5.4.2	3915198
T20F5.5.1	3920172
T20F5.6.1	3925123
T20F5.7.1	3927881
T20F7.1.1	16872926
T20F7.3.1	16860396
T20F7.6.1	16869016
T20F7.7.1	16880471
T20H4.2.1	7241390
T20H4.5.1	7234181
T20H9.1.1	2251448
T20H9.2.1	2258941
T20H9.3.1	2256004
T20H9.4.1	2253449
T20H9.6.1	2246468
T21D9.2.1	2096058
T21D11.1.1	7247768
T21D12.3.1	261680
T21D12.3.2	261680
T21D12.7.1	291425
T21D12.9c.2	274626
T21D12.9a.2	274626
T21D12.9a.1	274626
T21D12.9c.1	274626
T21D12.11.1	269407
T21D12.12.1	266451
T21E3.1.1	3932212
T21E3.2.1	3930830
T21E12.3.1	4401968
T21E12.5.1	4413221
T21F2.1b.1	16719098
T21F2.1b.2	16719098
T21F2.1a.1	16711798
T21F4.1.1	5630359
T21G5.1.1	6874378
T21G5.2.1	6870622
T21G5.4.1	6873684
T21H3.1b.1	1178383
T21H3.1a.1	1176725
T21H3.4a.1	1141770
T21H3.4b.1	1145076
T21H3.4c.1	1146235
T21H3.4c.2	1146235
T21H3.5a.1	1161553
T22B2.1.1	3926106
T22B2.2.1	3921274
T22B2.3.1	3917313
T22B2.5.1	3911380
T22B2.6.1	3915828
T22B7.3.1	5647381
T22B7.4.1	5641363
T22B7.7.1	5653796
T22B11.1.1	4692793
T22B11.4c.1	4679043
T22B11.4b.1	4679043
T22B11.4a.1	4679043
T22B11.5a.1	4703984
T22B11.5b.1	4701877
T22B11.5b.2	4701877
T22D1.1.1	6923370
T22D1.3a.1	6913542
T22D1.3e.5	6915081
T22D1.3c.1	6913542
T22D1.3e.7	6915081
T22D1.3e.1	6915081
T22D1.3e.6	6915081
T22D1.3e.3	6915081
T22D1.3e.4	6915081
T22D1.3e.2	6915081
T22D1.4.1	6910683
T22D1.5.1	6903978
T22D1.8.1	6903624
T22D1.10.1	6919398
T22D1.10.2	6919398
T22D1.11.1	6928420
T22D1.12b.1	6937648
T22D1.12a.1	6931118
T22E5.1b.1	6413305
T22E5.1a.1	6412981
T22E5.3.1	6385485
T22E5.6.1	6416400
T22E7.1a.1	5769020
T22E7.1b.1	5769020
T22E7.2.1	5764111
T22F3.2b.1	3588024
T22F3.2a.1	3586640
T22F3.3d.1	3583986
T22F3.3c.1	3582493
T22F3.3a.1	3579168
T22F3.3b.1	3581452
T22F3.7.1	3600642
T22F3.8.1	3605425
T22F3.10.1	3610675
T22F3.11.1	3614515
T22F7.1.1	542127
T22F7.3.1	523979
T22F7.4.1	526915
T22F7.5.1	516614
T22H9.1b.2	360332
T22H9.1b.1	360332
T22H9.1a.1	359766
T22H9.2a.1	349385
T22H9.2b.1	357642
T22H9.3.1	343486
T22H9.4.2	336438
T22H9.4.1	336438
T23B3.1b.1	6717829
T23B3.1a.1	6717829
T23B3.2.2	6715996
T23B3.2.1	6715996
T23B3.4.1	6691662
T23B3.5.1	6706358
T23B3.6.1	6708629
T23B7.1.1	4842608
T23B7.1.2	4842608
T23B12.1.1	8469053
T23B12.2.1	8467265
T23B12.3.2	8465686
T23B12.3.1	8465686
T23B12.4.1	8462400
T23B12.5.1	8447903
T23B12.6.1	8460415
T23B12.8a.1	8470416
T23B12.8a.2	8470416
T23B12.8b.1	8471005
T23C6.3.1	17138107
T23C6.4.1	17149917
T23C6.5.1	17157957
T23E1.1.1	3151377
T23E1.3a.1	3146894
T23E1.3b.1	3148664
T23E7.2b.1	17671042
T23E7.2c.1	17677942
T23E7.2a.1	17671042
T23E7.2f.1	17671042
T23E7.2e.1	17671042
T23E7.2d.3	17679539
T23E7.2d.2	17679539
T23E7.2d.1	17679539
T23F2.2b.1	5505188
T23F2.2a.1	5505188
T23F2.3.1	5512304
T23F2.4.1	5515048
T23F2.5.1	5517140
T23F4.2c.1	1163952
T23F4.2b.1	1163607
T23F4.2a.1	1163607
T23F4.2d.1	1163952
T23F4.3.1	1172084
T23H2.3.1	6446464
T23H2.4.1	6456926
T24A6.1b.2	3559446
T24A6.1b.1	3559446
T24A6.1a.1	3559117
T24A6.5.1	3530703
T24A6.7.1	3525294
T24A6.8a.1	3535235
T24A6.8b.1	3535025
T24A6.10a.1	3540329
T24A6.10d.1	3540329
T24A6.11.1	3543444
T24A6.13.1	3546617
T24A6.16b.1	3561822
T24A6.16a.1	3562919
T24A6.17.1	3564435
T24A6.19.1	3557778
T24A6.20.1	3553217
T24C4.1.1	879865
T24C4.2.1	869860
T24C4.3.1	872385
T24C4.4.1	873476
T24C4.5.1	879574
T24C4.5.2	879574
T24C4.6a.1	886766
T24C4.6a.2	886766
T24C4.6b.1	886766
T24C4.7.1	895604
T24C12.1.1	2199145
T24C12.3.1	2203839
T24C12.4.1	2205063
T24D8.1.1	2360126
T24D8.6.1	2365942
T24D11.1d.1	16408873
T24D11.1c.1	16403188
T24D11.1b.1	16416840
T24D11.1f.1	16401288
T24D11.1a.1	16413239
T24D11.1e.1	16416840
T24E12.1.1	3785575
T24E12.2.1	3782950
T24E12.3.1	3776019
T24E12.5.1	3753921
T24E12.6b.1	3761699
T24E12.6a.1	3761023
T24E12.10.1	3773191
T24E12.11.1	3779555
T24G10.2.1	5442729
T24H7.2.1	6247316
T24H7.3.1	6246366
T24H7.3.3	6246366
T24H7.3.2	6246366
T24H7.4.1	6245754
T24H7.5b.1	6244233
T24H7.5a.1	6244233
T24H7.5c.1	6235497
T24H7.5c.2	6235497
T25B2.1.1	6173956
T25B2.2c.1	6169774
