wormbaseID	CDS	name	start	end
WBGene00196154	F28F9.8		3852722	3852987
WBGene00196155	F40B5.4		8361181	8361330
WBGene00196156	T19D7.8		650766	650907
WBGene00196157	C07A4.4		10176610	10176752
WBGene00196158	C52E12.8		7003260	7003355
WBGene00196159	K04B12.6		14429826	14429966
WBGene00196160	T14G8.5		12872180	12872318
WBGene00196161	T13H10.6		9951217	9951338
WBGene00196162	C05E11.11		4555499	4555642
WBGene00196163	F23H12.13		12352814	12352957
WBGene00196164	C29E6.10		11899304	11899441
WBGene00196165	C53D6.18		9001293	9001424
WBGene00196166	F45E4.16		7638204	7638346
WBGene00196167	W06A7.7		14824401	14824456
WBGene00196168	F39D8.5		15426133	15426282
WBGene00196169	Y46E12A.6		1766247	1766298
WBGene00196170	C04C11.8		14015936	14016023
WBGene00196171	F12D9.7		8651220	8651397
WBGene00196172	Y50D4B.8		1115573	1115791
WBGene00196173	C07E3.14		10358139	10358286
WBGene00196174	F28F5.10		6805662	6805810
WBGene00196175	W03G11.8		12091601	12091817
WBGene00196176	T28B11.7		10717331	10717628
WBGene00196177	F54C4.6		82334	82389
WBGene00196178	D1022.12		7485086	7485216
WBGene00196179	Y51H7C.20		1414991	1415041
WBGene00196180	T19D2.6		3956062	3956207
WBGene00196181	C26F1.13		7776303	7776446
WBGene00196182	F26G1.12		4783653	4783864
WBGene00196183	T06F4.7		4074240	4074366
WBGene00196184	C10E2.8		16756918	16756973
WBGene00196185	F28F9.9		3858184	3858398
WBGene00196186	T09A5.16		7836645	7836828
WBGene00196187	Y53H1C.6		11392637	11392692
WBGene00196188	F15C11.4		7040641	7040711
WBGene00196189	ZK40.5		6458915	6459117
WBGene00196190	F12D9.8		8654732	8654955
WBGene00196191	C18C4.12		5562456	5562605
WBGene00196192	R01B10.7		6053436	6053502
WBGene00196193	K01B6.5		9307827	9307967
WBGene00196194	C05C9.5		11141893	11142040
WBGene00196195	F28E10.8		4570698	4570962
WBGene00196196	T21E12.6		4412016	4412101
WBGene00196197	F09F3.14		13868872	13868924
WBGene00196198	C16E9.11		6962815	6963071
WBGene00196199	T18D3.11		12462598	12462682
WBGene00196200	Y58A7A.8		5086740	5086826
WBGene00196201	T19C4.18		11168611	11168829
WBGene00196202	W04D2.8		12475799	12475927
WBGene00196203	K03H1.17		9934060	9934207
WBGene00196204	B0379.9		10095271	10095537
WBGene00196205	Y111B2A.32		12549806	12549889
WBGene00196206	F28D1.19		12401624	12401767
WBGene00196207	F41D9.8		8389155	8389304
WBGene00196208	C39D10.13		7873987	7874211
WBGene00196209	C41A3.4		5444114	5444391
WBGene00196210	F02D10.11		13448669	13448758
WBGene00196211	F37D6.9		10501122	10501264
WBGene00196212	F07B7.15		8853307	8853468
WBGene00196213	K12G11.7		11899935	11900079
WBGene00196214	C56E6.13		6532845	6532932
WBGene00196215	D2092.12		6615514	6615591
WBGene00196216	C05A9.3		10846324	10846518
WBGene00196217	C48D1.12		13200140	13200289
WBGene00196218	M70.7		2260054	2260146
WBGene00196219	C10H11.12		4746464	4746903
WBGene00196220	C24H12.13		415068	415132
WBGene00196221	B0350.70		5976098	5976247
WBGene00196222	H19M22.6		2641881	2642099
WBGene00196223	ZK470.8		4156877	4157010
WBGene00196224	Y54E10A.20		3259000	3259089
WBGene00196225	T21H3.6		1164211	1164356
WBGene00196226	K01A6.11		11717219	11717359
WBGene00196227	C25F6.11		5479992	5480102
WBGene00196228	F26A10.8		7643886	7644025
WBGene00196229	C14E2.10		1806982	1807201
WBGene00196230	Y73B6BL.273		6478305	6478431
WBGene00196231	F57B7.6		11437480	11437642
WBGene00196232	K07E8.14		651502	651619
WBGene00196233	C54D2.8		7864059	7864215
WBGene00196234	T10B11.9		6935025	6935145
WBGene00196235	W10C8.8		2831305	2831674
WBGene00196236	M03F4.9		4950059	4950199
WBGene00196237	F55C10.8		11375289	11375432
WBGene00196238	C40C9.9		13655907	13656002
WBGene00196239	F55E10.9		8326589	8326662
WBGene00196240	C25F6.12		5475132	5475356
WBGene00196241	ZK1193.6		434625	434756
WBGene00196242	K07C6.16		3939357	3939458
WBGene00196243	F26A3.11		7671532	7671642
WBGene00196244	B0524.8		1904456	1904510
WBGene00196245	R08C7.16		4454513	4454582
WBGene00196246	C05D9.10		1110883	1110959
WBGene00196247	R07D5.4		15131084	15131218
WBGene00196248	R09F10.14		8311709	8311919
WBGene00196249	C54D10.17		12424731	12424898
WBGene00196250	ZC13.12		888633	888782
WBGene00196251	C27A7.10		12129195	12129400
WBGene00196252	T19E7.23		5671579	5671725
WBGene00196253	T21B6.8		10927615	10927819
WBGene00196254	F11D5.12		3314072	3314270
WBGene00196255	C43F9.14		10566277	10566328
WBGene00196256	B0454.15		3049279	3049366
WBGene00196257	T04C12.17		11073006	11073175
WBGene00196258	F25G6.13		8545366	8545574
WBGene00196259	F28E10.9		4573037	4573186
WBGene00196260	F32B5.10		2698564	2698712
WBGene00196261	E02A10.6		12586528	12586676
WBGene00196262	T01B4.5		16317833	16317967
WBGene00196263	R08E3.6		4810108	4810245
WBGene00196264	F09A5.10		13158053	13158244
WBGene00196265	C08C3.7		7800548	7800695
WBGene00196266	C47G2.11		11275071	11275250
WBGene00196267	H32C10.95		5915320	5915451
WBGene00196268	F52E10.7		16271283	16271370
WBGene00196269	Y57A10A.39		12222448	12222597
WBGene00196270	F48E3.11		7485857	7485956
WBGene00196271	F08C6.10		7584027	7584299
WBGene00196272	C31G12.6		18175670	18175732
WBGene00196273	H13N06.9		15508091	15508219
WBGene00196274	C09D8.4		10998059	10998207
WBGene00196275	K08A8.7		7467846	7468059
WBGene00196276	C30F8.5		5093813	5093900
WBGene00196277	T19D2.7		3953063	3953273
WBGene00196278	Y50D4C.7		970113	970170
WBGene00196279	Y67A10A.343		14385304	14385409
WBGene00196280	M01H9.7		4465345	4465466
WBGene00196281	C16E9.12		6953545	6953692
WBGene00196282	F46G11.10		5792303	5792617
WBGene00196283	B0391.13		15615048	15615106
WBGene00196284	F26A10.9		7638144	7638355
WBGene00196285	F40H3.7		6170060	6170198
WBGene00196286	F11D5.13		3331399	3331532
WBGene00196287	C05D2.13		5621510	5621558
WBGene00196288	R153.3		7625221	7625359
WBGene00196289	T14E8.5		6573145	6573281
WBGene00196290	ZK593.14		10919318	10919461
WBGene00196291	C15H7.7		9639844	9639990
WBGene00196292	F21D9.9		19254375	19254427
WBGene00196293	F35G2.10		12188530	12188715
WBGene00196294	Y41G9A.14		2953538	2953746
WBGene00196295	F45H7.9		3368485	3368633
WBGene00196296	Y39G10AR.27		2370805	2370858
WBGene00196297	T04D3.9		13327492	13327567
WBGene00196298	C52A11.5		10758991	10759138
WBGene00196299	Y51H7C.21		1423279	1423521
WBGene00196300	T04C10.7		14819499	14819674
WBGene00196301	C11E4.10		9597008	9597134
WBGene00196302	K08A8.8		7478519	7478647
WBGene00196303	F10C2.10		12024212	12024613
WBGene00196304	F09A5.11		13145213	13145271
WBGene00196305	F56E3.8		3178971	3179155
WBGene00196306	C54H2.6		5770756	5770955
WBGene00196307	C26G2.3		14654623	14654863
WBGene00196308	F49E10.12		5895862	5896060
WBGene00196309	F53B7.8		11004419	11004480
WBGene00196310	C07G3.13		3518827	3518897
WBGene00196311	Y38H6C.27		20551270	20551321
WBGene00196312	W05E10.8		11704765	11704901
WBGene00196313	C33F10.17		4809627	4809738
WBGene00196314	F15A2.9		13484613	13484674
WBGene00196315	Y24D9A.11		4389808	4389957
WBGene00196316	C43C3.6		9697760	9697900
WBGene00196317	F55F1.6		2771854	2772013
WBGene00196318	T01C8.8		16776914	16777035
WBGene00196319	Y45G5AM.10		4161612	4161725
WBGene00196320	F42A6.11		3332177	3332239
WBGene00196321	M79.7		10618790	10619009
WBGene00196322	R05F9.14		4904279	4904428
WBGene00196323	F02G3.3		696451	696539
WBGene00196324	Y5H2A.5		2275420	2275569
WBGene00196325	ZK617.9		12001077	12001217
WBGene00196326	Y51A2D.26		18575353	18575431
WBGene00196327	T05C12.12		8194995	8195115
WBGene00196328	Y39G8C.6		14077133	14077226
WBGene00196329	C48D5.4		3589207	3589355
WBGene00196330	ZC190.12		8668990	8669118
WBGene00196331	B0198.4		12025181	12025315
WBGene00196332	T27B2.2		6808694	6808776
WBGene00196333	VB0395L.3		16012787	16012911
WBGene00196334	F40F12.11		9910758	9910903
WBGene00196335	R03A10.8		15434025	15434221
WBGene00196336	F13B12.13		10422420	10422635
WBGene00196337	ZK836.6		12211311	12211445
WBGene00196338	T02E9.12		11340052	11340271
WBGene00196339	Y37E11AL.13		3711979	3712066
WBGene00196340	ZK40.6		6460665	6460811
WBGene00196341	T27D12.8		11836715	11836771
WBGene00196342	Y47H9C.17		11878161	11878238
WBGene00196343	M04D5.4		11329000	11329059
WBGene00196344	T03F7.11		11307918	11308060
WBGene00196345	Y73F8A.1163		15256342	15256411
WBGene00196346	T02E9.13		11344086	11344308
WBGene00196347	C54D2.9		7844877	7845025
WBGene00196348	R10E12.5		9986947	9987069
WBGene00196349	F42D1.6		14778259	14778398
WBGene00196350	F01G12.10		16388921	16389017
WBGene00196351	Y34B4A.13		5252850	5252983
WBGene00196352	Y22D7AR.17		1717285	1717494
WBGene00196353	F39B3.5		17565827	17565966
WBGene00196354	M79.8		10594892	10595084
WBGene00196355	F22A3.11		6516976	6517072
WBGene00196356	F43C11.13		2353605	2353692
WBGene00196357	W02H5.14		2623800	2623896
WBGene00196358	Y39D8B.4		372721	373263
WBGene00196359	B0244.13		5762282	5762364
WBGene00196360	R06C1.7		11947973	11948033
WBGene00196361	C11G10.4		15142449	15142591
WBGene00196362	C17F4.13		3249093	3249142
WBGene00196363	C34H3.6		6134402	6134690
WBGene00196364	C32C4.10		10648576	10648773
WBGene00196365	C41A3.5		5417070	5417291
WBGene00196366	W02B3.8		675552	675665
WBGene00196367	C10G11.13		6280456	6280583
WBGene00196368	Y76A2B.7		13531064	13531168
WBGene00196369	F14B8.9		6898316	6898532
WBGene00196370	F52B10.8		2901290	2901409
WBGene00196371	B0454.16		3038504	3038557
WBGene00196372	Y82E9BR.28		1476837	1476889
WBGene00196373	C30C11.6		8466752	8466870
WBGene00196374	T21B10.8		8956103	8956247
WBGene00196375	C29E6.11		11872100	11872246
WBGene00196376	K02D10.7		8776169	8776376
WBGene00196377	C23H4.9		12215869	12215963
WBGene00196378	F47E1.10		9059347	9059400
WBGene00196379	F28F9.10		3854898	3855116
WBGene00196380	F11H8.6		7020839	7020987
WBGene00196381	C32A3.5		3637327	3637466
WBGene00196382	T05B4.15		4128356	4128505
WBGene00196383	F48C5.6		11450290	11450361
WBGene00196384	ZK792.9		11681471	11681620
WBGene00196385	K11E4.8		13724790	13724842
WBGene00196386	K02B9.7		13936992	13937138
WBGene00196387	R04F11.9		12335252	12335394
WBGene00196388	T23G5.10		9241659	9241793
WBGene00196389	Y65B4BL.9		514364	514492
WBGene00196390	D1009.8		8902996	8903117
WBGene00196391	ZK757.5		9879320	9879469
WBGene00196392	ZC487.7		6741720	6741865
WBGene00196393	T04F8.11		11673449	11673578
WBGene00196394	T06A4.5		774365	774585
WBGene00196395	Y111B2A.33		12549806	12549881
WBGene00196396	F31C3.14		15067668	15068355
WBGene00196397	F48C1.12		5311869	5312003
WBGene00196398	W10D5.4		9099016	9099154
WBGene00196399	T14F9.9		2213636	2213841
WBGene00196400	Y73F8A.1164		15318466	15318561
WBGene00196401	F27B10.2		7072368	7072555
WBGene00196402	F10C1.13		5761484	5761624
WBGene00196403	F33C8.6		14711281	14711422
WBGene00196404	F58H7.9		926459	926549
WBGene00196405	K08E5.9		10146135	10146284
WBGene00196406	C16C2.6		9734086	9734297
WBGene00196407	T13H2.7		4606507	4606661
WBGene00196408	F15G9.7		9740444	9740560
WBGene00196409	K03H9.7		6411879	6412018
WBGene00196410	R02E12.9		4009009	4009154
WBGene00196411	T10H10.4		2291349	2291487
WBGene00196412	Y66D12A.27		11564620	11564811
WBGene00196413	C06B8.13		15499167	15499266
WBGene00196414	B0034.8		5966778	5966979
WBGene00196415	C54G7.7		5543482	5543680
WBGene00196416	D1079.2		4403768	4403905
WBGene00196417	K02F2.8		6810439	6810571
WBGene00196418	Y53C10A.17		11977978	11978084
WBGene00196419	ZK381.40		6992877	6992968
WBGene00196420	ZK652.15		7848235	7848376
WBGene00196421	F09C3.7		14278781	14278828
WBGene00196422	ZC64.8		3857990	3858125
WBGene00196423	F56H11.9		9538440	9538571
WBGene00196424	F54E4.8		14636539	14636667
WBGene00196425	F42D1.7		14790168	14790441
WBGene00196426	R02E12.10		3988889	3988938
WBGene00196427	K10B4.8		134019	134138
WBGene00196428	Y37E3.27		2070673	2070891
WBGene00196429	F18G5.8		9242007	9242102
WBGene00196430	Y75B8A.46		12141176	12141250
WBGene00196431	F53F8.8		20695921	20696144
WBGene00196432	T14G11.5		2682055	2682182
WBGene00196433	C40H5.11		11774608	11774671
WBGene00196434	K06C4.19		8895479	8895693
WBGene00196435	C41G11.7		5730733	5730864
WBGene00196436	C01B7.9		8796368	8796557
WBGene00196437	F37B12.7		9030739	9030827
WBGene00196438	Y39B6A.72		19154641	19154696
WBGene00196439	Y57A10B.9		12363098	12363170
WBGene00196440	K04A8.12		6548579	6548722
WBGene00196441	K01A6.12		11710499	11710644
WBGene00196442	T21B10.9		8946418	8946562
WBGene00196443	C04H4.3		7969506	7969645
WBGene00196444	F47E1.11		9079940	9080127
WBGene00196445	F15A8.18		4429565	4429621
WBGene00196446	F52B10.9		2901094	2901234
WBGene00196447	F46C8.10		7531713	7531861
WBGene00196448	Y59A8B.28		18024637	18024700
WBGene00196449	Y75B7AL.5		1371265	1371363
WBGene00196450	F20B10.6		12180298	12180483
WBGene00196451	K04A8.13		6563495	6563555
WBGene00196452	Y66D12A.28		11554958	11555063
WBGene00196453	F27D9.10		7665533	7665603
WBGene00196454	M01H9.8		4482964	4483065
WBGene00196455	C34F6.15		11211583	11211633
WBGene00196456	F18E9.10		8580395	8580560
WBGene00196457	C46C11.5		4635797	4635938
WBGene00196458	Y45G5AM.11		4157558	4157631
WBGene00196459	R151.14		7217055	7217110
WBGene00196460	F45E1.8		8006144	8006337
WBGene00196461	C10G6.51		5819352	5819419
WBGene00196462	C11G10.5		15152485	15152633
WBGene00196463	F08F1.11		8436648	8436793
WBGene00196464	F35D2.8		7569575	7569778
WBGene00196465	Y51F10.12		1974820	1974991
WBGene00196466	H21P03.5		11499136	11499229
WBGene00196467	F43C9.5		4789054	4789271
WBGene00196468	W09G3.12		13820441	13820492
WBGene00196469	F08F3.13		5440661	5440722
WBGene00196470	R05D3.13		8371944	8372080
WBGene00196471	F57B1.10		13199398	13199546
WBGene00196472	H08J11.4		9086033	9086223
WBGene00196473	Y70D2A.4		14915702	14915845
WBGene00196474	K01A12.5		8624282	8624365
WBGene00196475	F07C3.12		9238703	9238852
WBGene00196476	C34H3.7		6163471	6163673
WBGene00196477	F57B1.11		13219641	13219903
WBGene00196478	T09D3.11		5360372	5360459
WBGene00196479	Y39G10AR.28		2368783	2368861
WBGene00196480	C27A12.11		6047859	6047987
WBGene00196481	F56D12.9		1319290	1319341
WBGene00196482	T25D1.4		16523338	16523416
WBGene00196483	W05E10.9		11711931	11712113
WBGene00196484	ZK994.9		8496091	8496178
WBGene00196485	C16D9.12		8235457	8235540
WBGene00196486	C48D5.5		3588607	3588756
WBGene00196487	C18A3.15		5740435	5740569
WBGene00196488	K06G5.5		14208112	14208167
WBGene00196489	C15B12.10		6494850	6494974
WBGene00196490	C03C10.11		4104945	4105085
WBGene00196491	M03F8.9		5955357	5955479
WBGene00196492	C34C12.10		3477482	3477582
WBGene00196493	ZK973.15		4334502	4334637
WBGene00196494	C07A12.9		4551042	4551228
WBGene00196495	T22B7.10		5667849	5667993
WBGene00196496	C09D8.5		10986833	10986981
WBGene00196497	ZK525.5		13659188	13659240
WBGene00196498	B0350.71		5979445	5979594
WBGene00196499	F38B6.10		6702414	6702556
WBGene00196500	T11F9.23		11483836	11484013
WBGene00196501	T28B11.8		10724632	10724977
WBGene00196502	R05D7.8		12173706	12173912
WBGene00196503	F14H12.11		4337112	4337313
WBGene00196504	C05C9.6		11133896	11134039
WBGene00196505	F42H10.11		8493894	8494107
WBGene00196506	C35C5.13		11571852	11572062
WBGene00196507	F31F6.9		14883725	14883825
WBGene00196508	T06G6.14		12727764	12727895
WBGene00196509	F25B4.11		5704989	5705238
WBGene00196510	F52H2.9		2552309	2552440
WBGene00196511	C48C5.5		8952130	8952471
WBGene00196512	C03F11.6		5390308	5390363
WBGene00196513	Y57G11C.1137		14907870	14907995
WBGene00196514	F44G3.18		16117587	16117697
WBGene00196515	B0457.9		8899595	8899744
WBGene00196516	F35D2.9		7592095	7592240
WBGene00196517	Y71F9B.18		2744953	2745118
WBGene00196518	H01G02.6		11791122	11791243
WBGene00196519	C08F8.10		11172410	11172539
WBGene00196520	Y105C5A.1275		15691463	15691580
WBGene00196521	C18A3.16		5727769	5727959
WBGene00196522	Y32F6A.7		10433903	10434032
WBGene00196523	C04H4.4		7960626	7960769
WBGene00196524	C10C5.10		9362756	9362905
WBGene00196525	C47G2.12		11268366	11268512
WBGene00196526	R07B1.16		9842397	9842525
WBGene00196527	F55A8.4		1908586	1908702
WBGene00196528	C34B4.10		13106808	13106955
WBGene00196529	K11G9.8		6682537	6682842
WBGene00196530	Y60A3A.32		20007988	20008068
WBGene00196531	C49F8.7		13387661	13387807
WBGene00196532	R07B1.17		9844581	9844693
WBGene00196533	F33D11.14		5854783	5854865
WBGene00196534	Y113G7A.18		20132985	20133132
WBGene00196535	C02B10.72		5100347	5100464
WBGene00196536	H24G06.2		9442976	9443200
WBGene00196537	F58B4.9		10914923	10915137
WBGene00196538	C09F12.6		11057372	11057510
WBGene00196539	M03D4.75		6141661	6141724
WBGene00196540	Y37E11B.13		3587571	3587719
WBGene00196541	R10F2.7		2933117	2933283
WBGene00196542	C44B7.15		6898187	6898286
WBGene00196543	C52B9.14		4296304	4296390
WBGene00196544	F40G12.16		14258477	14258626
WBGene00196545	C26B2.11		8048271	8048393
WBGene00196546	F38A3.3		11013854	11013987
WBGene00196547	R04F11.10		12326709	12326900
WBGene00196548	Y60A3A.33		20018313	20018363
WBGene00196549	F55C12.9		5861989	5862137
WBGene00196550	C24A8.8		4317268	4317333
WBGene00196551	F15D3.11		11567483	11567635
WBGene00196552	F09G2.11		7175901	7176125
WBGene00196553	T05C1.7		4492452	4492566
WBGene00196554	B0563.13		9133182	9133264
WBGene00196555	R11B5.4		2513851	2514011
WBGene00196556	F31B12.5		10801001	10801139
WBGene00196557	B0432.18		281818	281870
WBGene00196558	C33G3.9		14068846	14068987
WBGene00196559	F35G2.11		12204970	12205165
WBGene00196560	C35C5.14		11552207	11552272
WBGene00196561	Y38A10A.9		6063818	6063949
WBGene00196562	C56E6.14		6522696	6522814
WBGene00196563	ZK675.6		7907689	7907828
WBGene00196564	F36H1.14		11039024	11039173
WBGene00196565	F56F3.9		4461789	4461906
WBGene00196566	F47G6.6		1447135	1447234
WBGene00196567	H22K11.7		6777930	6778153
WBGene00196568	M79.9		10613838	10614061
WBGene00196569	C54H2.7		5748719	5748837
WBGene00196570	M195.5		8353440	8353568
WBGene00196571	T06E4.17		9633374	9633508
WBGene00196572	Y75B8A.47		12230145	12230277
WBGene00196573	M163.16		14490327	14490548
WBGene00196574	F12D9.9		8650053	8650194
WBGene00196575	F29G9.9		6021696	6021833
WBGene00196576	C46A5.13		7751707	7751854
WBGene00196577	T28D6.12		11355887	11356051
WBGene00196578	F55C12.10		5885087	5885293
WBGene00196579	C06G1.8		16646334	16646531
WBGene00196580	F26C11.6		9901273	9901322
WBGene00196581	M117.10		11817364	11817588
WBGene00196582	F08B12.6		11385729	11385872
WBGene00196583	R13A1.14		7212821	7212968
WBGene00196584	C14F11.10		6216805	6216950
WBGene00196585	C40C9.10		13654476	13654618
WBGene00196586	C04A2.8		6832857	6832989
WBGene00196587	Y76F7A.1		2737306	2737356
WBGene00196588	W06H8.10		6204165	6204452
WBGene00196589	B0495.14		7716774	7716884
WBGene00196590	B0035.19		11298659	11298802
WBGene00196591	F47B7.11		3787771	3787918
WBGene00196592	T24D8.11		2368440	2368713
WBGene00196593	C03F11.7		5397449	5397575
WBGene00196594	F28F9.11		3837639	3837830
WBGene00196595	R03A10.9		15448859	15449006
WBGene00196596	T03G11.16		5173136	5173264
WBGene00196597	F12D9.10		8654506	8654648
WBGene00196598	R186.10		12974160	12974309
WBGene00196599	M01H9.9		4482964	4483065
WBGene00196600	E04D5.7		10437462	10437685
WBGene00196601	Y110A2AL.17		2876159	2876236
WBGene00196602	W05E10.10		11711326	11711467
WBGene00196603	C13G3.5		11031334	11031480
WBGene00196604	T03G6.5		2592018	2592178
WBGene00196605	W06B3.3		12007897	12007950
WBGene00196606	Y15E3A.7		15342226	15342367
WBGene00196607	F40F8.13		11147198	11147347
WBGene00196608	F58A4.17		9608061	9608207
WBGene00196609	F25G6.14		8545983	8546109
WBGene00196610	W09C5.13		13643855	13644077
WBGene00196611	F40F9.14		9731163	9731311
WBGene00196612	F42E8.3		13052689	13052825
WBGene00196613	T28B4.7		6588066	6588196
WBGene00196614	C41G11.8		5744242	5744357
WBGene00196615	F53F4.21		13600520	13600744
WBGene00196616	F01E11.8		6991659	6991802
WBGene00196617	C50H2.15		9911119	9911331
WBGene00196618	F59D12.9		15664560	15664721
WBGene00196619	C04A11.6		13657651	13657855
WBGene00196620	T11F9.24		11470290	11470429
WBGene00196621	Y92C3A.5		1164778	1164902
WBGene00196622	F29D11.3		7611209	7611315
WBGene00196623	F09C8.4		16147618	16147746
WBGene00196624	Y47C4A.2		287772	287824
WBGene00196625	T28C12.8		6342645	6342823
WBGene00196626	F22E10.8		12752745	12752976
WBGene00196627	H08J11.5		9091387	9091630
WBGene00196628	C34C12.11		3477482	3477582
WBGene00196629	T12B3.7		7397569	7397843
WBGene00196630	F09D5.1		13203577	13203716
WBGene00196631	F26D11.15		7977866	7978005
WBGene00196632	F22F4.8		5981806	5981924
WBGene00196633	M01G4.4		6668061	6668138
